dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
2012-04-01,2,1,4,9,0,0,0,2,0.36,0.3485,0.81,0.1343,275
2012-04-01,2,1,4,10,0,0,0,2,0.4,0.4091,0.71,0.1045,360
2012-04-01,2,1,4,11,0,0,0,2,0.4,0.4091,0.71,0.194,451
2012-04-01,2,1,4,12,0,0,0,2,0.42,0.4242,0.67,0.2239,445
2012-04-01,2,1,4,13,0,0,0,2,0.44,0.4394,0.62,0.194,464
2012-04-01,2,1,4,14,0,0,0,2,0.48,0.4697,0.55,0.2239,561
2012-04-01,2,1,4,15,0,0,0,1,0.5,0.4848,0.55,0.2537,573
2012-04-01,2,1,4,16,0,0,0,1,0.52,0.5,0.52,0.2537,511
2012-04-01,2,1,4,17,0,0,0,1,0.52,0.5,0.55,0.2836,555
2012-04-01,2,1,4,18,0,0,0,1,0.52,0.5,0.52,0.2985,432
2012-04-01,2,1,4,19,0,0,0,1,0.52,0.5,0.55,0.2239,346
2012-04-01,2,1,4,20,0,0,0,2,0.5,0.4848,0.59,0.2239,232
2012-04-01,2,1,4,21,0,0,0,2,0.5,0.4848,0.59,0.1642,134
2012-04-01,2,1,4,22,0,0,0,3,0.5,0.4848,0.63,0.1045,68
2012-04-01,2,1,4,23,0,0,0,3,0.46,0.4545,0.72,0.0,63
2012-04-02,2,1,4,0,0,1,1,3,0.44,0.4394,0.82,0.1045,17
2012-04-02,2,1,4,1,0,1,1,3,0.42,0.4242,0.88,0.0896,5
2012-04-02,2,1,4,2,0,1,1,3,0.44,0.4394,0.94,0.1343,5
2012-04-02,2,1,4,4,0,1,1,1,0.4,0.4091,0.76,0.4925,4
2012-04-02,2,1,4,5,0,1,1,1,0.4,0.4091,0.76,0.4925,24
2012-04-02,2,1,4,6,0,1,1,1,0.36,0.3182,0.71,0.4627,110
2012-04-02,2,1,4,7,0,1,1,1,0.34,0.303,0.66,0.3881,306
2012-04-02,2,1,4,8,0,1,1,1,0.36,0.3333,0.57,0.3284,589
2012-04-02,2,1,4,9,0,1,1,1,0.38,0.3939,0.54,0.3582,317
2012-04-02,2,1,4,10,0,1,1,1,0.4,0.4091,0.5,0.5224,204
2012-04-02,2,1,4,11,0,1,1,1,0.42,0.4242,0.47,0.4478,209
2012-04-02,2,1,4,12,0,1,1,1,0.44,0.4394,0.44,0.4478,281
2012-04-02,2,1,4,13,0,1,1,1,0.46,0.4545,0.36,0.2985,281
2012-04-02,2,1,4,14,0,1,1,1,0.46,0.4545,0.31,0.4179,268
2012-04-02,2,1,4,15,0,1,1,1,0.48,0.4697,0.33,0.4179,324
2012-04-02,2,1,4,16,0,1,1,1,0.5,0.4848,0.34,0.3284,395
2012-04-02,2,1,4,17,0,1,1,1,0.5,0.4848,0.29,0.2836,729
2012-04-02,2,1,4,18,0,1,1,1,0.5,0.4848,0.27,0.2537,618
2012-04-02,2,1,4,19,0,1,1,1,0.5,0.4848,0.27,0.2537,494
2012-04-02,2,1,4,20,0,1,1,1,0.46,0.4545,0.31,0.1642,329
2012-04-02,2,1,4,21,0,1,1,1,0.46,0.4545,0.28,0.1343,238
2012-04-02,2,1,4,22,0,1,1,1,0.42,0.4242,0.44,0.194,123
2012-04-02,2,1,4,23,0,1,1,1,0.44,0.4394,0.35,0.1642,66
2012-04-03,2,1,4,0,0,2,1,1,0.4,0.4091,0.43,0.1343,33
2012-04-03,2,1,4,1,0,2,1,1,0.38,0.3939,0.46,0.2239,11
2012-04-03,2,1,4,2,0,2,1,1,0.36,0.3485,0.53,0.1642,5
2012-04-03,2,1,4,3,0,2,1,1,0.38,0.3939,0.46,0.0,3
2012-04-03,2,1,4,4,0,2,1,1,0.32,0.3333,0.66,0.0896,1
2012-04-03,2,1,4,5,0,2,1,1,0.32,0.3333,0.66,0.0896,27
2012-04-03,2,1,4,6,0,2,1,1,0.3,0.3182,0.61,0.0896,100
2012-04-03,2,1,4,7,0,2,1,1,0.32,0.3333,0.66,0.0896,341
2012-04-03,2,1,4,8,0,2,1,1,0.34,0.3636,0.57,0.0,604
2012-04-03,2,1,4,9,0,2,1,1,0.42,0.4242,0.38,0.0896,408
2012-04-03,2,1,4,10,0,2,1,1,0.44,0.4394,0.33,0.0,219
2012-04-03,2,1,4,11,0,2,1,1,0.48,0.4697,0.23,0.0,258
2012-04-03,2,1,4,12,0,2,1,1,0.52,0.5,0.25,0.0,331
2012-04-03,2,1,4,13,0,2,1,1,0.56,0.5303,0.19,0.2537,345
2012-04-03,2,1,4,14,0,2,1,1,0.56,0.5303,0.21,0.2239,311
2012-04-03,2,1,4,15,0,2,1,1,0.6,0.5909,0.2,0.194,316
2012-04-03,2,1,4,16,0,2,1,1,0.62,0.6061,0.21,0.1642,485
2012-04-03,2,1,4,17,0,2,1,1,0.62,0.6061,0.17,0.194,757
2012-04-03,2,1,4,18,0,2,1,1,0.6,0.6061,0.26,0.1642,800
2012-04-03,2,1,4,19,0,2,1,1,0.56,0.5303,0.26,0.1045,558
2012-04-03,2,1,4,20,0,2,1,1,0.56,0.5303,0.24,0.1343,379
2012-04-03,2,1,4,21,0,2,1,1,0.54,0.5152,0.45,0.0,243
2012-04-03,2,1,4,22,0,2,1,1,0.5,0.4848,0.51,0.0,158
2012-04-03,2,1,4,23,0,2,1,1,0.5,0.4848,0.59,0.0,79
2012-04-04,2,1,4,0,0,3,1,1,0.48,0.4697,0.48,0.0,41
2012-04-04,2,1,4,1,0,3,1,1,0.46,0.4545,0.59,0.0,11
2012-04-04,2,1,4,2,0,3,1,1,0.46,0.4545,0.51,0.0,5
2012-04-04,2,1,4,3,0,3,1,1,0.44,0.4394,0.58,0.0896,3
2012-04-04,2,1,4,4,0,3,1,1,0.42,0.4242,0.67,0.0896,1
2012-04-04,2,1,4,5,0,3,1,1,0.42,0.4242,0.67,0.0896,27
2012-04-04,2,1,4,6,0,3,1,2,0.42,0.4242,0.58,0.0,126
2012-04-04,2,1,4,7,0,3,1,2,0.44,0.4394,0.62,0.0,366
2012-04-04,2,1,4,8,0,3,1,2,0.44,0.4394,0.72,0.1045,684
2012-04-04,2,1,4,9,0,3,1,2,0.48,0.4697,0.55,0.1343,363
2012-04-04,2,1,4,10,0,3,1,2,0.54,0.5152,0.45,0.1343,167
2012-04-04,2,1,4,11,0,3,1,2,0.6,0.6212,0.43,0.3582,213
2012-04-04,2,1,4,12,0,3,1,2,0.6,0.6212,0.46,0.4179,283
2012-04-04,2,1,4,13,0,3,1,2,0.6,0.6212,0.46,0.2537,251
2012-04-04,2,1,4,14,0,3,1,2,0.62,0.6212,0.46,0.194,258
2012-04-04,2,1,4,15,0,3,1,2,0.64,0.6212,0.44,0.2836,268
2012-04-04,2,1,4,16,0,3,1,2,0.64,0.6212,0.44,0.2836,390
2012-04-04,2,1,4,17,0,3,1,1,0.66,0.6212,0.41,0.2985,744
2012-04-04,2,1,4,18,0,3,1,1,0.66,0.6212,0.41,0.2537,759
2012-04-04,2,1,4,19,0,3,1,1,0.66,0.6212,0.39,0.2239,494
2012-04-04,2,1,4,20,0,3,1,1,0.64,0.6212,0.27,0.2239,372
2012-04-04,2,1,4,21,0,3,1,1,0.6,0.6061,0.23,0.3284,298
2012-04-04,2,1,4,22,0,3,1,1,0.56,0.5303,0.22,0.1642,181
2012-04-04,2,1,4,23,0,3,1,1,0.52,0.5,0.23,0.4179,131
2012-04-05,2,1,4,0,0,4,1,1,0.52,0.5,0.23,0.4179,45
2012-04-05,2,1,4,1,0,4,1,1,0.48,0.4697,0.27,0.3284,13
2012-04-05,2,1,4,2,0,4,1,1,0.46,0.4545,0.33,0.4478,18
2012-04-05,2,1,4,3,0,4,1,1,0.42,0.4242,0.41,0.2985,5
2012-04-05,2,1,4,4,0,4,1,1,0.38,0.3939,0.43,0.2836,1
2012-04-05,2,1,4,5,0,4,1,1,0.38,0.3939,0.43,0.2836,29
2012-04-05,2,1,4,6,0,4,1,1,0.36,0.3333,0.46,0.3284,126
2012-04-05,2,1,4,7,0,4,1,1,0.34,0.3333,0.49,0.194,354
2012-04-05,2,1,4,8,0,4,1,1,0.36,0.3485,0.46,0.2239,638
2012-04-05,2,1,4,9,0,4,1,1,0.4,0.4091,0.37,0.2537,351
2012-04-05,2,1,4,10,0,4,1,1,0.42,0.4242,0.35,0.2836,246
2012-04-05,2,1,4,11,0,4,1,2,0.42,0.4242,0.38,0.2239,268
2012-04-05,2,1,4,12,0,4,1,1,0.44,0.4394,0.33,0.0,276
2012-04-05,2,1,4,13,0,4,1,1,0.46,0.4545,0.31,0.0,291
2012-04-05,2,1,4,14,0,4,1,1,0.46,0.4545,0.33,0.1642,287
2012-04-05,2,1,4,15,0,4,1,1,0.5,0.4848,0.31,0.1045,269
2012-04-05,2,1,4,16,0,4,1,1,0.5,0.4848,0.31,0.194,402
2012-04-05,2,1,4,17,0,4,1,1,0.5,0.4848,0.31,0.1642,822
2012-04-05,2,1,4,18,0,4,1,1,0.5,0.4848,0.31,0.1045,698
2012-04-05,2,1,4,19,0,4,1,1,0.48,0.4697,0.31,0.2537,487
2012-04-05,2,1,4,20,0,4,1,1,0.44,0.4394,0.41,0.194,312
2012-04-05,2,1,4,21,0,4,1,1,0.42,0.4242,0.47,0.194,234
2012-04-05,2,1,4,22,0,4,1,1,0.4,0.4091,0.47,0.194,149
2012-04-05,2,1,4,23,0,4,1,1,0.4,0.4091,0.5,0.1343,136
2012-04-06,2,1,4,0,0,5,1,1,0.4,0.4091,0.43,0.0,61
2012-04-06,2,1,4,1,0,5,1,1,0.36,0.3485,0.62,0.1343,38
2012-04-06,2,1,4,2,0,5,1,1,0.36,0.3333,0.5,0.3881,11
2012-04-06,2,1,4,3,0,5,1,1,0.34,0.303,0.53,0.3284,8
2012-04-06,2,1,4,4,0,5,1,1,0.34,0.3182,0.49,0.2537,5
2012-04-06,2,1,4,5,0,5,1,1,0.32,0.303,0.53,0.3284,23
2012-04-06,2,1,4,6,0,5,1,1,0.3,0.2727,0.49,0.3881,80
2012-04-06,2,1,4,7,0,5,1,1,0.3,0.2879,0.49,0.2836,246
2012-04-06,2,1,4,8,0,5,1,1,0.3,0.2727,0.49,0.3284,508
2012-04-06,2,1,4,9,0,5,1,1,0.34,0.303,0.42,0.3284,376
2012-04-06,2,1,4,10,0,5,1,1,0.36,0.3333,0.4,0.3284,238
2012-04-06,2,1,4,11,0,5,1,1,0.4,0.4091,0.37,0.2985,291
2012-04-06,2,1,4,12,0,5,1,1,0.42,0.4242,0.35,0.2985,337
2012-04-06,2,1,4,13,0,5,1,1,0.44,0.4394,0.33,0.3284,411
2012-04-06,2,1,4,14,0,5,1,1,0.48,0.4697,0.29,0.3881,490
2012-04-06,2,1,4,15,0,5,1,1,0.5,0.4848,0.27,0.2836,537
2012-04-06,2,1,4,16,0,5,1,1,0.5,0.4848,0.22,0.4179,536
2012-04-06,2,1,4,17,0,5,1,1,0.52,0.5,0.23,0.4179,655
2012-04-06,2,1,4,18,0,5,1,1,0.5,0.4848,0.22,0.4627,484
2012-04-06,2,1,4,19,0,5,1,1,0.48,0.4697,0.23,0.2985,412
2012-04-06,2,1,4,20,0,5,1,1,0.46,0.4545,0.24,0.2836,252
2012-04-06,2,1,4,21,0,5,1,1,0.44,0.4394,0.26,0.1343,190
2012-04-06,2,1,4,22,0,5,1,1,0.4,0.4091,0.35,0.2239,158
2012-04-06,2,1,4,23,0,5,1,1,0.42,0.4242,0.3,0.2836,113
2012-04-07,2,1,4,0,0,6,0,1,0.42,0.4242,0.26,0.2985,94
2012-04-07,2,1,4,1,0,6,0,1,0.4,0.4091,0.28,0.2537,69
2012-04-07,2,1,4,2,0,6,0,1,0.36,0.3333,0.29,0.3582,36
2012-04-07,2,1,4,3,0,6,0,1,0.36,0.3333,0.32,0.2537,28
2012-04-07,2,1,4,4,0,6,0,1,0.32,0.3182,0.36,0.1642,7
2012-04-07,2,1,4,5,0,6,0,1,0.32,0.3182,0.33,0.1642,2
2012-04-07,2,1,4,6,0,6,0,1,0.32,0.3182,0.36,0.194,19
2012-04-07,2,1,4,7,0,6,0,1,0.32,0.303,0.33,0.2836,54
2012-04-07,2,1,4,8,0,6,0,1,0.34,0.3182,0.34,0.2537,123
2012-04-07,2,1,4,9,0,6,0,1,0.4,0.4091,0.3,0.2537,276
2012-04-07,2,1,4,10,0,6,0,1,0.42,0.4242,0.28,0.2537,363
2012-04-07,2,1,4,11,0,6,0,1,0.44,0.4394,0.24,0.2985,495
2012-04-07,2,1,4,12,0,6,0,1,0.46,0.4545,0.23,0.3881,590
2012-04-07,2,1,4,13,0,6,0,1,0.5,0.4848,0.22,0.194,643
2012-04-07,2,1,4,14,0,6,0,1,0.5,0.4848,0.22,0.2985,578
2012-04-07,2,1,4,15,0,6,0,1,0.52,0.5,0.19,0.4179,626
2012-04-07,2,1,4,16,0,6,0,1,0.54,0.5152,0.19,0.3881,615
2012-04-07,2,1,4,17,0,6,0,1,0.54,0.5152,0.19,0.4179,567
2012-04-07,2,1,4,18,0,6,0,1,0.54,0.5152,0.18,0.2985,517
2012-04-07,2,1,4,19,0,6,0,1,0.54,0.5152,0.16,0.3284,413
2012-04-07,2,1,4,20,0,6,0,1,0.5,0.4848,0.2,0.2239,208
2012-04-07,2,1,4,21,0,6,0,1,0.5,0.4848,0.2,0.194,234
2012-04-07,2,1,4,22,0,6,0,1,0.48,0.4697,0.2,0.194,182
2012-04-07,2,1,4,23,0,6,0,1,0.46,0.4545,0.23,0.2239,118
2012-04-08,2,1,4,0,0,0,0,1,0.44,0.4394,0.24,0.2239,85
2012-04-08,2,1,4,1,0,0,0,1,0.44,0.4394,0.24,0.2239,64
2012-04-08,2,1,4,2,0,0,0,1,0.44,0.4394,0.24,0.2239,32
2012-04-08,2,1,4,3,0,0,0,1,0.42,0.4242,0.26,0.1343,26
2012-04-08,2,1,4,4,0,0,0,1,0.4,0.4091,0.4,0.0,7
2012-04-08,2,1,4,5,0,0,0,1,0.38,0.3939,0.46,0.0,12
2012-04-08,2,1,4,6,0,0,0,1,0.36,0.3788,0.37,0.0,28
2012-04-08,2,1,4,7,0,0,0,1,0.38,0.3939,0.27,0.1642,37
2012-04-08,2,1,4,8,0,0,0,1,0.4,0.4091,0.3,0.194,84
2012-04-08,2,1,4,9,0,0,0,1,0.44,0.4394,0.26,0.2239,179
2012-04-08,2,1,4,10,0,0,0,1,0.5,0.4848,0.25,0.2239,299
2012-04-08,2,1,4,11,0,0,0,1,0.5,0.4848,0.25,0.2836,404
2012-04-08,2,1,4,12,0,0,0,1,0.54,0.5152,0.24,0.2537,457
2012-04-08,2,1,4,13,0,0,0,1,0.58,0.5455,0.23,0.1642,483
2012-04-08,2,1,4,14,0,0,0,1,0.6,0.5909,0.18,0.4478,503
2012-04-08,2,1,4,15,0,0,0,1,0.62,0.6061,0.17,0.3582,486
2012-04-08,2,1,4,16,0,0,0,1,0.64,0.6061,0.19,0.3284,476
2012-04-08,2,1,4,17,0,0,0,1,0.62,0.6061,0.22,0.2985,411
2012-04-08,2,1,4,18,0,0,0,1,0.62,0.6061,0.25,0.3284,310
2012-04-08,2,1,4,19,0,0,0,1,0.6,0.6061,0.23,0.3881,276
2012-04-08,2,1,4,20,0,0,0,1,0.56,0.5303,0.28,0.4179,211
2012-04-08,2,1,4,21,0,0,0,1,0.52,0.5,0.34,0.2239,130
2012-04-08,2,1,4,22,0,0,0,1,0.5,0.4848,0.36,0.2239,118
2012-04-08,2,1,4,23,0,0,0,1,0.5,0.4848,0.39,0.2537,51
2012-04-09,2,1,4,0,0,1,1,1,0.48,0.4697,0.39,0.2836,37
2012-04-09,2,1,4,1,0,1,1,1,0.46,0.4545,0.41,0.1343,16
2012-04-09,2,1,4,2,0,1,1,1,0.46,0.4545,0.31,0.194,6
2012-04-09,2,1,4,3,0,1,1,1,0.44,0.4394,0.3,0.1642,3
2012-04-09,2,1,4,4,0,1,1,1,0.44,0.4394,0.24,0.194,5
2012-04-09,2,1,4,5,0,1,1,1,0.44,0.4394,0.24,0.194,32
2012-04-09,2,1,4,6,0,1,1,1,0.42,0.4242,0.26,0.2239,111
2012-04-09,2,1,4,7,0,1,1,1,0.42,0.4242,0.28,0.194,331
2012-04-09,2,1,4,8,0,1,1,1,0.44,0.4394,0.3,0.194,617
2012-04-09,2,1,4,9,0,1,1,1,0.46,0.4545,0.31,0.3582,286
2012-04-09,2,1,4,10,0,1,1,1,0.5,0.4848,0.27,0.4925,178
2012-04-09,2,1,4,11,0,1,1,1,0.52,0.5,0.27,0.4179,223
2012-04-09,2,1,4,12,0,1,1,1,0.54,0.5152,0.28,0.7164,280
2012-04-09,2,1,4,13,0,1,1,1,0.54,0.5152,0.28,0.5821,281
2012-04-09,2,1,4,14,0,1,1,1,0.56,0.5303,0.28,0.5522,218
2012-04-09,2,1,4,15,0,1,1,1,0.58,0.5455,0.28,0.5522,255
2012-04-09,2,1,4,16,0,1,1,1,0.56,0.5303,0.3,0.4179,391
2012-04-09,2,1,4,17,0,1,1,1,0.54,0.5152,0.32,0.4179,632
2012-04-09,2,1,4,18,0,1,1,1,0.54,0.5152,0.34,0.2985,646
2012-04-09,2,1,4,19,0,1,1,1,0.52,0.5,0.34,0.3582,421
2012-04-09,2,1,4,20,0,1,1,1,0.5,0.4848,0.36,0.4478,276
2012-04-09,2,1,4,21,0,1,1,3,0.48,0.4697,0.41,0.4179,165
2012-04-09,2,1,4,22,0,1,1,2,0.46,0.4545,0.41,0.4925,108
2012-04-09,2,1,4,23,0,1,1,1,0.44,0.4394,0.44,0.2985,67
2012-04-10,2,1,4,0,0,2,1,2,0.44,0.4394,0.47,0.2836,26
2012-04-10,2,1,4,1,0,2,1,1,0.42,0.4242,0.5,0.2239,9
2012-04-10,2,1,4,2,0,2,1,1,0.36,0.3485,0.71,0.1343,2
2012-04-10,2,1,4,3,0,2,1,1,0.36,0.3485,0.71,0.1343,2
2012-04-10,2,1,4,4,0,2,1,1,0.34,0.3333,0.71,0.1343,2
2012-04-10,2,1,4,5,0,2,1,1,0.34,0.3333,0.71,0.1343,24
2012-04-10,2,1,4,6,0,2,1,1,0.34,0.3485,0.71,0.1045,103
2012-04-10,2,1,4,7,0,2,1,1,0.34,0.3485,0.71,0.1045,384
2012-04-10,2,1,4,8,0,2,1,1,0.38,0.3939,0.62,0.1343,692
2012-04-10,2,1,4,9,0,2,1,1,0.42,0.4242,0.67,0.194,319
2012-04-10,2,1,4,10,0,2,1,1,0.46,0.4545,0.47,0.1642,181
2012-04-10,2,1,4,11,0,2,1,1,0.5,0.4848,0.36,0.0,239
2012-04-10,2,1,4,12,0,2,1,1,0.54,0.5152,0.22,0.2836,259
2012-04-10,2,1,4,13,0,2,1,1,0.52,0.5,0.23,0.1642,283
2012-04-10,2,1,4,14,0,2,1,1,0.54,0.5152,0.24,0.194,224
2012-04-10,2,1,4,15,0,2,1,1,0.56,0.5303,0.21,0.2985,203
2012-04-10,2,1,4,16,0,2,1,1,0.58,0.5455,0.21,0.2537,362
2012-04-10,2,1,4,17,0,2,1,1,0.56,0.5303,0.21,0.5224,744
2012-04-10,2,1,4,18,0,2,1,1,0.54,0.5152,0.22,0.4179,704
2012-04-10,2,1,4,19,0,2,1,1,0.52,0.5,0.2,0.3582,479
2012-04-10,2,1,4,20,0,2,1,1,0.46,0.4545,0.28,0.3881,282
2012-04-10,2,1,4,21,0,2,1,1,0.44,0.4394,0.3,0.4478,206
2012-04-10,2,1,4,22,0,2,1,1,0.4,0.4091,0.37,0.4925,127
2012-04-10,2,1,4,23,0,2,1,1,0.36,0.3333,0.4,0.4179,62
2012-04-11,2,1,4,0,0,3,1,1,0.34,0.303,0.36,0.4179,30
2012-04-11,2,1,4,1,0,3,1,1,0.34,0.3182,0.39,0.2836,12
2012-04-11,2,1,4,2,0,3,1,1,0.32,0.303,0.45,0.2836,2
2012-04-11,2,1,4,3,0,3,1,1,0.3,0.2879,0.49,0.2239,2
2012-04-11,2,1,4,5,0,3,1,1,0.28,0.2727,0.56,0.194,27
2012-04-11,2,1,4,6,0,3,1,1,0.28,0.2879,0.56,0.1045,106
2012-04-11,2,1,4,7,0,3,1,1,0.28,0.2879,0.52,0.1343,321
2012-04-11,2,1,4,8,0,3,1,1,0.3,0.2879,0.49,0.2239,595
2012-04-11,2,1,4,9,0,3,1,2,0.32,0.303,0.49,0.2985,302
2012-04-11,2,1,4,10,0,3,1,2,0.34,0.303,0.49,0.3284,153
2012-04-11,2,1,4,11,0,3,1,2,0.38,0.3939,0.43,0.3284,180
2012-04-11,2,1,4,12,0,3,1,2,0.36,0.3333,0.46,0.3881,182
2012-04-11,2,1,4,13,0,3,1,2,0.4,0.4091,0.4,0.3582,163
2012-04-11,2,1,4,14,0,3,1,1,0.36,0.3485,0.57,0.194,135
2012-04-11,2,1,4,15,0,3,1,3,0.38,0.3939,0.46,0.2239,202
2012-04-11,2,1,4,16,0,3,1,1,0.44,0.4394,0.33,0.2985,307
2012-04-11,2,1,4,17,0,3,1,1,0.42,0.4242,0.35,0.3881,579
2012-04-11,2,1,4,18,0,3,1,3,0.4,0.4091,0.43,0.4179,585
2012-04-11,2,1,4,19,0,3,1,1,0.4,0.4091,0.4,0.3582,384
2012-04-11,2,1,4,20,0,3,1,1,0.36,0.3333,0.46,0.3284,235
2012-04-11,2,1,4,21,0,3,1,1,0.34,0.303,0.57,0.3881,165
2012-04-11,2,1,4,22,0,3,1,1,0.34,0.303,0.57,0.3284,134
2012-04-11,2,1,4,23,0,3,1,1,0.34,0.303,0.57,0.2985,61
2012-04-12,2,1,4,0,0,4,1,1,0.32,0.303,0.66,0.2836,23
2012-04-12,2,1,4,1,0,4,1,1,0.32,0.303,0.66,0.2239,9
2012-04-12,2,1,4,2,0,4,1,1,0.32,0.303,0.61,0.2836,4
2012-04-12,2,1,4,3,0,4,1,1,0.32,0.303,0.61,0.2537,5
2012-04-12,2,1,4,4,0,4,1,1,0.3,0.2879,0.61,0.2239,1
2012-04-12,2,1,4,5,0,4,1,1,0.3,0.2879,0.61,0.2239,21
2012-04-12,2,1,4,6,0,4,1,1,0.3,0.2879,0.65,0.2537,96
2012-04-12,2,1,4,7,0,4,1,1,0.3,0.2727,0.65,0.3284,306
2012-04-12,2,1,4,8,0,4,1,1,0.32,0.303,0.66,0.3284,624
2012-04-12,2,1,4,9,0,4,1,1,0.36,0.3333,0.57,0.3582,287
2012-04-12,2,1,4,10,0,4,1,1,0.4,0.4091,0.5,0.2985,141
2012-04-12,2,1,4,11,0,4,1,1,0.42,0.4242,0.47,0.2985,224
2012-04-12,2,1,4,12,0,4,1,1,0.46,0.4545,0.41,0.4478,259
2012-04-12,2,1,4,13,0,4,1,1,0.48,0.4697,0.36,0.4478,203
2012-04-12,2,1,4,14,0,4,1,1,0.5,0.4848,0.31,0.3284,224
2012-04-12,2,1,4,15,0,4,1,1,0.48,0.4697,0.31,0.2537,211
2012-04-12,2,1,4,16,0,4,1,1,0.48,0.4697,0.31,0.2836,353
2012-04-12,2,1,4,17,0,4,1,1,0.5,0.4848,0.27,0.3881,656
2012-04-12,2,1,4,18,0,4,1,1,0.5,0.4848,0.27,0.3881,610
2012-04-12,2,1,4,19,0,4,1,1,0.46,0.4545,0.31,0.2985,433
2012-04-12,2,1,4,20,0,4,1,1,0.44,0.4394,0.33,0.2537,280
2012-04-12,2,1,4,21,0,4,1,1,0.42,0.4242,0.35,0.1343,187
2012-04-12,2,1,4,22,0,4,1,1,0.42,0.4242,0.35,0.194,158
2012-04-12,2,1,4,23,0,4,1,1,0.42,0.4242,0.35,0.194,94
2012-04-13,2,1,4,0,0,5,1,1,0.4,0.4091,0.37,0.2537,55
2012-04-13,2,1,4,1,0,5,1,1,0.36,0.3485,0.46,0.194,30
2012-04-13,2,1,4,2,0,5,1,1,0.34,0.3333,0.49,0.194,11
2012-04-13,2,1,4,3,0,5,1,1,0.34,0.3333,0.61,0.1642,11
2012-04-13,2,1,4,4,0,5,1,2,0.34,0.3333,0.53,0.1343,5
2012-04-13,2,1,4,5,0,5,1,2,0.34,0.3333,0.53,0.1642,21
2012-04-13,2,1,4,6,0,5,1,1,0.32,0.3182,0.57,0.1642,84
2012-04-13,2,1,4,7,0,5,1,1,0.34,0.3182,0.61,0.2239,296
2012-04-13,2,1,4,8,0,5,1,1,0.38,0.3939,0.46,0.1642,563
2012-04-13,2,1,4,9,0,5,1,1,0.42,0.4242,0.41,0.1642,330
2012-04-13,2,1,4,10,0,5,1,1,0.44,0.4394,0.38,0.194,192
2012-04-13,2,1,4,11,0,5,1,1,0.46,0.4545,0.36,0.1343,233
2012-04-13,2,1,4,12,0,5,1,1,0.5,0.4848,0.31,0.0,322
2012-04-13,2,1,4,13,0,5,1,1,0.52,0.5,0.27,0.2836,358
2012-04-13,2,1,4,14,0,5,1,1,0.52,0.5,0.27,0.0,348
2012-04-13,2,1,4,15,0,5,1,1,0.54,0.5152,0.28,0.2537,352
2012-04-13,2,1,4,16,0,5,1,1,0.56,0.5303,0.26,0.2537,463
2012-04-13,2,1,4,17,0,5,1,1,0.56,0.5303,0.24,0.1642,738
2012-04-13,2,1,4,18,0,5,1,1,0.54,0.5152,0.26,0.1343,671
2012-04-13,2,1,4,19,0,5,1,1,0.54,0.5152,0.24,0.1642,427
2012-04-13,2,1,4,20,0,5,1,1,0.5,0.4848,0.29,0.1343,286
2012-04-13,2,1,4,21,0,5,1,1,0.5,0.4848,0.36,0.0,189
2012-04-13,2,1,4,22,0,5,1,1,0.44,0.4394,0.62,0.1045,215
2012-04-13,2,1,4,23,0,5,1,1,0.42,0.4242,0.62,0.0896,198
2012-04-14,2,1,4,0,0,6,0,1,0.4,0.4091,0.58,0.1343,96
2012-04-14,2,1,4,1,0,6,0,1,0.4,0.4091,0.58,0.1343,70
2012-04-14,2,1,4,2,0,6,0,1,0.38,0.3939,0.66,0.1343,56
2012-04-14,2,1,4,3,0,6,0,1,0.36,0.3636,0.66,0.0896,32
2012-04-14,2,1,4,4,0,6,0,1,0.36,0.3636,0.71,0.1045,14
2012-04-14,2,1,4,5,0,6,0,1,0.36,0.3636,0.66,0.1045,7
2012-04-14,2,1,4,6,0,6,0,1,0.34,0.3333,0.76,0.1642,21
2012-04-14,2,1,4,7,0,6,0,1,0.36,0.3636,0.71,0.1045,64
2012-04-14,2,1,4,8,0,6,0,1,0.36,0.3485,0.71,0.1343,160
2012-04-14,2,1,4,9,0,6,0,1,0.42,0.4242,0.54,0.1343,265
2012-04-14,2,1,4,10,0,6,0,1,0.46,0.4545,0.51,0.1642,406
2012-04-14,2,1,4,11,0,6,0,1,0.52,0.5,0.45,0.194,564
2012-04-14,2,1,4,12,0,6,0,1,0.58,0.5455,0.35,0.2537,678
2012-04-14,2,1,4,13,0,6,0,1,0.62,0.6212,0.33,0.2985,678
2012-04-14,2,1,4,14,0,6,0,2,0.64,0.6212,0.27,0.4478,660
2012-04-14,2,1,4,15,0,6,0,2,0.64,0.6212,0.27,0.3582,658
2012-04-14,2,1,4,16,0,6,0,2,0.64,0.6212,0.27,0.3582,582
2012-04-14,2,1,4,17,0,6,0,2,0.62,0.6212,0.33,0.2537,560
2012-04-14,2,1,4,18,0,6,0,2,0.62,0.6212,0.35,0.2239,481
2012-04-14,2,1,4,19,0,6,0,2,0.6,0.6212,0.4,0.1642,459
2012-04-14,2,1,4,20,0,6,0,2,0.56,0.5303,0.46,0.1343,321
2012-04-14,2,1,4,21,0,6,0,2,0.56,0.5303,0.43,0.1343,220
2012-04-14,2,1,4,22,0,6,0,2,0.54,0.5152,0.52,0.1642,212
2012-04-14,2,1,4,23,0,6,0,2,0.54,0.5152,0.56,0.194,196
2012-04-15,2,1,4,0,0,0,0,2,0.54,0.5152,0.56,0.194,124
